zip,eiaid,name,state,svc_type,ownership,cmnrate,indrate,resrate
59643,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59642,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59057,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59053,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59483,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59480,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59487,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59485,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59760,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59722,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59007,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59872,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59065,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59719,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59718,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59717,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59715,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59714,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59713,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59711,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59710,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59108,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59104,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59102,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59103,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59807,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59806,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59856,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59851,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59626,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59469,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59468,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59461,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59463,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59465,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894,0.080272269,0.105844194
59033,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59030,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59034,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59035,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59747,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59740,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59748,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59749,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59624,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59858,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59859,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59436,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59041,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59047,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59639,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59631,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59632,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59633,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59634,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59635,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59061,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59771,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59772,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59867,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59866,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59741,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59443,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59442,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59601,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59604,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59014,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59522,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59720,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59728,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59729,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59112,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59832,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59830,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59837,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59835,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59414,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59412,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59029,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59020,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59025,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59027,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59026,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59752,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59756,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59755,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59273,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59842,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59425,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59424,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59421,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59052,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59074,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59072,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59073,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59745,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59625,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59623,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59540,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59701,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59702,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59703,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59433,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59716,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59812,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59472,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59477,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59841,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59001,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59008,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59479,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59731,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59730,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59733,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59735,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59082,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59081,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59801,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59403,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59402,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59401,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59406,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59405,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59404,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59648,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59645,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59644,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59647,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59641,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59640,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59643,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59642,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59057,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59053,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59483,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59480,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59487,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59485,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59760,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59722,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59007,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59872,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59065,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59719,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59718,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59717,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59715,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59714,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59713,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59711,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59710,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59108,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59104,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59102,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59103,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59807,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59806,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59856,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59851,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59626,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59469,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59468,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59461,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59463,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
59465,12825,NorthWestern Energy LLC - (MT),MT,Delivery,Investor Owned,0.023130729,0.004845959,0.037398374
78505,17008,Sharyland Utilities LP,TX,Bundled,Investor Owned,0.103296554,0.084887129,0.108000503
78502,17008,Sharyland Utilities LP,TX,Bundled,Investor Owned,0.103296554,0.084887129,0.108000503
78501,17008,Sharyland Utilities LP,TX,Bundled,Investor Owned,0.103296554,0.084887129,0.108000503
75603,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75602,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75601,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75607,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75605,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75604,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75608,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75444,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75935,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75680,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75687,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75686,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75568,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75569,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75567,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75565,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75563,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75561,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75493,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75650,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75652,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75654,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75656,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75657,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75658,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75659,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75410,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75755,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75599,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75653,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75661,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75660,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75663,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75662,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75666,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75636,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75633,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75631,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
79230,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75773,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75571,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75570,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75689,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75647,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75643,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75640,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75974,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75615,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75456,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75457,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75455,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75694,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75691,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75692,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75693,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75559,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75558,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75551,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75556,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75554,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75792,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75797,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75688,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75682,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75681,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75685,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75684,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75606,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75501,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75505,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75670,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75671,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75471,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
79404,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79082,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79084,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79003,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79002,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79007,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79008,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79058,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79054,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79052,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79051,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79120,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79121,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79124,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79258,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79453,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
